osm_id,osm_type,latitude,longitude,name,operator,normalized_category,relevance_tier,facility_type,source_tile,raw_tags
3768739741,node,10.6491766,77.3057,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739742,node,10.6492402,77.3108435,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739743,node,10.6496037,77.3151566,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739744,node,10.6498439,77.3127457,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739745,node,10.6498927,77.3076149,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739746,node,10.6504073,77.3275188,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739747,node,10.6505536,77.3056346,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739749,node,10.6511808,77.3077473,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739750,node,10.6513368,77.2946661,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739751,node,10.6513915,77.3037705,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739752,node,10.6515947,77.2999538,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739753,node,10.6517296,77.3271219,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739754,node,10.6517653,77.3096348,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739755,node,10.6525467,77.290623,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768739756,node,10.6526591,77.2807675,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742555,node,10.661624,77.2841917,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742556,node,10.6616465,77.314515,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742757,node,10.652712,77.2948343,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742758,node,10.6529037,77.2999874,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742759,node,10.6531047,77.3271488,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742760,node,10.6531946,77.3019451,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742761,node,10.6536403,77.3243166,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742762,node,10.653783,77.3038086,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742763,node,10.6537963,77.2941885,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742764,node,10.6542062,77.3001354,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742765,node,10.6544045,77.2809828,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742766,node,10.6545764,77.2858332,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742767,node,10.654583,77.3021469,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742768,node,10.6548039,77.3200583,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742769,node,10.6548898,77.3244512,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742770,node,10.654907,77.3049118,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742771,node,10.6550723,77.294397,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742772,node,10.6551609,77.3223186,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742773,node,10.6552045,77.2837141,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742775,node,10.6555945,77.3003171,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742776,node,10.6559449,77.3022478,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742777,node,10.6562028,77.3045553,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742778,node,10.6563575,77.3243772,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742779,node,10.6564739,77.2839832,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742780,node,10.6564963,77.322359,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742781,node,10.6568335,77.3203543,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742782,node,10.6569961,77.3003709,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742783,node,10.657049,77.2966978,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742784,node,10.6572831,77.3263618,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742785,node,10.6573003,77.3024295,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742786,node,10.6575912,77.280707,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742787,node,10.6575912,77.3045216,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742788,node,10.6577128,77.3222917,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742789,node,10.6577393,77.3243637,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742791,node,10.6580209,77.288329,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742792,node,10.6582748,77.3283261,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742793,node,10.6585233,77.3008284,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742794,node,10.6589068,77.2807406,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742795,node,10.6589663,77.2860686,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742796,node,10.6590747,77.322359,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742797,node,10.659244,77.2902127,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742798,node,10.6596896,77.328427,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742799,node,10.6597729,77.29324,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742800,node,10.6597887,77.3245386,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742801,node,10.6598324,77.3037346,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742802,node,10.6602423,77.284111,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742803,node,10.6605332,77.3055778,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742804,node,10.6605596,77.2808415,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742805,node,10.660672,77.3016558,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742806,node,10.6608769,77.2904279,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742807,node,10.6610184,77.3286625,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742808,node,10.6610647,77.326429,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742809,node,10.6610978,77.3189415,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742810,node,10.6612075,77.3037346,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742811,node,10.6612406,77.3073538,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742812,node,10.661382,77.3231528,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742813,node,10.6614521,77.2934014,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768742814,node,10.6615209,77.330795,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743023,node,10.6792048,77.3257751,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743024,node,10.679317,77.3216651,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743025,node,10.6796909,77.3137401,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743026,node,10.679948,77.3197433,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743027,node,10.6803198,77.3018845,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743028,node,10.6806305,77.3088809,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743029,node,10.6816402,77.3250473,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743030,node,10.6818506,77.3202476,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743031,node,10.6818786,77.3136925,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743032,node,10.6819721,77.3180309,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743033,node,10.6826997,77.3089684,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743034,node,10.6828041,77.3152718,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743035,node,10.6833464,77.3175314,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743036,node,10.6841223,77.3152433,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743037,node,10.6843888,77.3231541,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743038,node,10.6847721,77.3194056,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743039,node,10.6848482,77.3091299,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743057,node,10.6616769,77.2996645,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743058,node,10.6618554,77.3095133,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743059,node,10.6619678,77.3055577,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743060,node,10.6620537,77.2808079,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743061,node,10.6625456,77.3290863,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743062,node,10.6625628,77.3074144,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743063,node,10.6626091,77.3037547,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743064,node,10.6628405,77.3002229,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743065,node,10.6629859,77.2909258,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743066,node,10.6630652,77.293166,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743067,node,10.6632636,77.3095066,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743068,node,10.6632768,77.2982787,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743069,node,10.6633297,77.3055846,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743070,node,10.6636536,77.2952649,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743071,node,10.6638612,77.3291334,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
3768743072,node,10.663971,77.3074278,,,Power Plant,HIGHER_RELEVANCE,Power Plant,tile_2_2,"{""frequency"": ""50"", ""generator:method"": ""wind_turbine"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""power"": ""generator""}"
